"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE","FIVE_LETTER","EURING_NO"
50403,"Pauxi","",80,"Genus",3880,"","","",
50404,"Pauxi pauxi","Helmeted Curassow",100,"Species",3890,"","","",
50405,"Pauxi pauxi pauxi","",110,"Subspecies",3900,"","","",
50406,"Pauxi pauxi gilliardi","",110,"Subspecies",3910,"","","",
50407,"Pauxi unicornis","Horned Curassow",100,"Species",3920,"","","",
50408,"Pauxi koepckeae","Sira Curassow",100,"Species",3930,"","","",
50409,"Crax","",80,"Genus",3940,"","","",
50410,"Crax rubra","Great Curassow",100,"Species",3950,"","","",
50411,"Crax rubra rubra","",110,"Subspecies",3960,"","","",
50412,"Crax rubra griscomi","",110,"Subspecies",3970,"","","",
50413,"Crax alberti","Blue-billed Curassow",100,"Species",3980,"","","",
50414,"Crax daubentoni","Yellow-knobbed Curassow",100,"Species",3990,"","","",
50415,"Crax alector","Black Curassow",100,"Species",4000,"","","",
84324,"Crax alector alector","",110,"Subspecies",4010,"","","",
84325,"Crax alector erythrognatha","",110,"Subspecies",4020,"","","",
50416,"Crax globulosa","Wattled Curassow",100,"Species",4030,"","","",
50417,"Crax fasciolata","Bare-faced Curassow",100,"Species",4040,"","","",
50418,"Crax fasciolata fasciolata","",110,"Subspecies",4050,"","","",
50419,"Crax fasciolata pinima","",110,"Subspecies",4060,"","","",
50420,"Crax fasciolata grayi","",110,"Subspecies",4070,"","","",
50421,"Crax blumenbachii","Red-billed Curassow",100,"Species",4080,"","","",
50422,"Numididae","Guineafowl",60,"Family",4090,"","","",
50423,"Agelastes","",80,"Genus",4100,"","","",
50424,"Agelastes meleagrides","White-breasted Guineafowl",100,"Species",4110,"","","",
50425,"Agelastes niger","Black Guineafowl",100,"Species",4120,"","","",
50426,"Numida","",80,"Genus",4130,"","","",
1288,"Numida meleagris","Helmeted Guineafowl",100,"Species",4140,"","FW","HELGU",3980
50427,"Numida meleagris sabyi","",110,"Subspecies",4150,"","","",
50428,"Numida meleagris galeatus","",110,"Subspecies",4160,"","","",
50429,"Numida meleagris meleagris","",110,"Subspecies",4170,"","","",
50430,"Numida meleagris somaliensis","",110,"Subspecies",4180,"","","",
50431,"Numida meleagris reichenowi","",110,"Subspecies",4190,"","","",
50432,"Numida meleagris mitratus","",110,"Subspecies",4200,"","","",
50433,"Numida meleagris marungensis","",110,"Subspecies",4210,"","","",
50434,"Numida meleagris papillosus","",110,"Subspecies",4220,"","","",
50435,"Numida meleagris coronatus","",110,"Subspecies",4230,"","","",
50436,"Guttera","",80,"Genus",4240,"","","",
50437,"Guttera plumifera","Plumed Guineafowl",100,"Species",4250,"","","",
50438,"Guttera plumifera plumifera","",110,"Subspecies",4260,"","","",
50439,"Guttera plumifera schubotzi","",110,"Subspecies",4270,"","","",
50440,"Guttera pucherani","Crested Guineafowl",100,"Species",4280,"","","",
50441,"Guttera pucherani pucherani","",110,"Subspecies",4290,"","","",
50442,"Guttera pucherani verreauxi","",110,"Subspecies",4300,"","","",
50443,"Guttera pucherani sclateri","",110,"Subspecies",4310,"","","",
50444,"Guttera pucherani barbata","",110,"Subspecies",4320,"","","",
50445,"Guttera pucherani edouardi","",110,"Subspecies",4330,"","","",
50446,"Acryllium","",80,"Genus",4340,"","","",
50447,"Acryllium vulturinum","Vulturine Guineafowl",100,"Species",4350,"","","",
50448,"Odontophoridae","New World Quail",60,"Family",4360,"","","",
50449,"Ptilopachus","",80,"Genus",4370,"","","",
50450,"Ptilopachus petrosus","Stone Partridge",100,"Species",4380,"","","",
50451,"Ptilopachus petrosus petrosus","",110,"Subspecies",4390,"","","",
50452,"Ptilopachus petrosus brehmi","",110,"Subspecies",4400,"","","",
50453,"Ptilopachus petrosus major","",110,"Subspecies",4410,"","","",
50454,"Ptilopachus petrosus florentiae","",110,"Subspecies",4420,"","","",
50455,"Ptilopachus nahani","Nahan's Partridge",100,"Species",4430,"","","",
50456,"Dendrortyx","",80,"Genus",4440,"","","",
50457,"Dendrortyx barbatus","Bearded Wood Partridge",100,"Species",4450,"","","",
50458,"Dendrortyx macroura","Long-tailed Wood Partridge",100,"Species",4460,"","","",
50459,"Dendrortyx macroura macroura","",110,"Subspecies",4470,"","","",
50460,"Dendrortyx macroura griseipectus","",110,"Subspecies",4480,"","","",
50461,"Dendrortyx macroura diversus","",110,"Subspecies",4490,"","","",
50462,"Dendrortyx macroura striatus","",110,"Subspecies",4500,"","","",
50463,"Dendrortyx macroura inesperatus","",110,"Subspecies",4510,"","","",
50464,"Dendrortyx macroura oaxacae","",110,"Subspecies",4520,"","","",
50465,"Dendrortyx leucophrys","Buffy-crowned Wood Partridge",100,"Species",4530,"","","",
50466,"Dendrortyx leucophrys leucophrys","",110,"Subspecies",4540,"","","",
50467,"Dendrortyx leucophrys hypospodius","",110,"Subspecies",4550,"","","",
50468,"Oreortyx","",80,"Genus",4560,"","","",
50469,"Oreortyx pictus","Mountain Quail",100,"Species",4570,"","","",
50470,"Oreortyx pictus pictus","",110,"Subspecies",4580,"","","",
50471,"Oreortyx pictus plumifer","",110,"Subspecies",4590,"","","",
50472,"Oreortyx pictus russelli","",110,"Subspecies",4600,"","","",
50473,"Oreortyx pictus eremophilus","",110,"Subspecies",4610,"","","",
50474,"Oreortyx pictus confinis","",110,"Subspecies",4620,"","","",
50475,"Callipepla","",80,"Genus",4630,"","","",
50476,"Callipepla squamata","Scaled Quail",100,"Species",4640,"","","",
50477,"Callipepla squamata pallida","",110,"Subspecies",4650,"","","",
50478,"Callipepla squamata hargravei","",110,"Subspecies",4660,"","","",
50479,"Callipepla squamata castanogastris","",110,"Subspecies",4670,"","","",
50480,"Callipepla squamata squamata","",110,"Subspecies",4680,"","","",
50481,"Callipepla douglasii","Elegant Quail",100,"Species",4690,"","","",
50482,"Callipepla douglasii douglasii","",110,"Subspecies",4700,"","","",
50483,"Callipepla douglasii bensoni","",110,"Subspecies",4710,"","","",
84326,"Callipepla douglasii impedita","",110,"Subspecies",4720,"","","",
50484,"Callipepla douglasii teres","",110,"Subspecies",4730,"","","",
84327,"Callipepla douglasii vanderbilti","",110,"Subspecies",4740,"","","",
1580,"Callipepla californica","California Quail",100,"Species",4750,"","","",
50485,"Callipepla californica brunnescens","",110,"Subspecies",4760,"","","",
50486,"Callipepla californica canfieldae","",110,"Subspecies",4770,"","","",
50487,"Callipepla californica californica","",110,"Subspecies",4780,"","","",
50488,"Callipepla californica catalinensis","",110,"Subspecies",4790,"","","",
50489,"Callipepla californica achrustera","",110,"Subspecies",4800,"","","",
50490,"Callipepla gambelii","Gambel's Quail",100,"Species",4810,"","","",
50491,"Callipepla gambelii gambelii","",110,"Subspecies",4820,"","","",
84328,"Callipepla gambelii ignoscens","",110,"Subspecies",4830,"","","",
50492,"Callipepla gambelii fulvipectus","",110,"Subspecies",4840,"","","",
84329,"Callipepla gambelii stephensi","",110,"Subspecies",4850,"","","",
50493,"Philortyx","",80,"Genus",4860,"","","",
50494,"Philortyx fasciatus","Banded Quail",100,"Species",4870,"","","",
50495,"Colinus","",80,"Genus",4880,"","","",
129,"Colinus virginianus","Northern Bobwhite",100,"Species",4890,"","OQ","BOBWH",3450
50496,"Colinus virginianus virginianus","",110,"Subspecies",4900,"","","",
50497,"Colinus virginianus floridanus","",110,"Subspecies",4910,"","","",
50498,"Colinus virginianus insulanus","",110,"Subspecies",4920,"","","",
50499,"Colinus virginianus cubanensis","",110,"Subspecies",4930,"","","",
50500,"Colinus virginianus taylori","",110,"Subspecies",4940,"","","",
50501,"Colinus virginianus ridgwayi","",110,"Subspecies",4950,"","","",
50502,"Colinus virginianus texanus","",110,"Subspecies",4960,"","","",
50503,"Colinus virginianus maculatus","",110,"Subspecies",4970,"","","",
50504,"Colinus virginianus aridus","",110,"Subspecies",4980,"","","",
50505,"Colinus virginianus graysoni","",110,"Subspecies",4990,"","","",
50506,"Colinus virginianus nigripectus","",110,"Subspecies",5000,"","","",
50507,"Colinus virginianus pectoralis","",110,"Subspecies",5010,"","","",
50508,"Colinus virginianus godmani","",110,"Subspecies",5020,"","","",
50509,"Colinus virginianus minor","",110,"Subspecies",5030,"","","",
50510,"Colinus virginianus insignis","",110,"Subspecies",5040,"","","",
50511,"Colinus virginianus salvini","",110,"Subspecies",5050,"","","",
50512,"Colinus virginianus coyoleos","",110,"Subspecies",5060,"","","",
50513,"Colinus virginianus thayeri","",110,"Subspecies",5070,"","","",
50514,"Colinus virginianus harrisoni","",110,"Subspecies",5080,"","","",
50515,"Colinus virginianus atriceps","",110,"Subspecies",5090,"","","",
50516,"Colinus nigrogularis","Yucatan Bobwhite",100,"Species",5100,"","","",
50517,"Colinus nigrogularis caboti","",110,"Subspecies",5110,"","","",
50518,"Colinus nigrogularis persiccus","",110,"Subspecies",5120,"","","",
50519,"Colinus nigrogularis nigrogularis","",110,"Subspecies",5130,"","","",
50520,"Colinus nigrogularis segoviensis","",110,"Subspecies",5140,"","","",
50521,"Colinus leucopogon","Spot-bellied Bobwhite",100,"Species",5150,"","","",
50522,"Colinus leucopogon incanus","",110,"Subspecies",5160,"","","",
50523,"Colinus leucopogon hypoleucus","",110,"Subspecies",5170,"","","",
50524,"Colinus leucopogon leucopogon","",110,"Subspecies",5180,"","","",
50525,"Colinus leucopogon leylandi","",110,"Subspecies",5190,"","","",
50526,"Colinus leucopogon sclateri","",110,"Subspecies",5200,"","","",
50527,"Colinus leucopogon dickeyi","",110,"Subspecies",5210,"","","",
50528,"Colinus cristatus","Crested Bobwhite",100,"Species",5220,"","","",
50529,"Colinus cristatus mariae","",110,"Subspecies",5230,"","","",
50530,"Colinus cristatus panamensis","",110,"Subspecies",5240,"","","",
50531,"Colinus cristatus decoratus","",110,"Subspecies",5250,"","","",
50532,"Colinus cristatus littoralis","",110,"Subspecies",5260,"","","",
50533,"Colinus cristatus cristatus","",110,"Subspecies",5270,"","","",
50534,"Colinus cristatus horvathi","",110,"Subspecies",5280,"","","",
50535,"Colinus cristatus barnesi","",110,"Subspecies",5290,"","","",
50536,"Colinus cristatus sonnini","",110,"Subspecies",5300,"","","",
50537,"Colinus cristatus mocquerysi","",110,"Subspecies",5310,"","","",
50538,"Colinus cristatus leucotis","",110,"Subspecies",5320,"","","",
50539,"Colinus cristatus badius","",110,"Subspecies",5330,"","","",
50540,"Colinus cristatus bogotensis","",110,"Subspecies",5340,"","","",
50541,"Colinus cristatus parvicristatus","",110,"Subspecies",5350,"","","",
50542,"Odontophorus","",80,"Genus",5360,"","","",
50543,"Odontophorus gujanensis","Marbled Wood Quail",100,"Species",5370,"","","",
50544,"Odontophorus gujanensis castigatus","",110,"Subspecies",5380,"","","",
50545,"Odontophorus gujanensis marmoratus","",110,"Subspecies",5390,"","","",
50546,"Odontophorus gujanensis medius","",110,"Subspecies",5400,"","","",
50547,"Odontophorus gujanensis gujanensis","",110,"Subspecies",5410,"","","",
50548,"Odontophorus gujanensis buckleyi","",110,"Subspecies",5420,"","","",
50549,"Odontophorus gujanensis rufogularis","",110,"Subspecies",5430,"","","",
50550,"Odontophorus gujanensis pachyrhynchus","",110,"Subspecies",5440,"","","",
50551,"Odontophorus gujanensis simonsi","",110,"Subspecies",5450,"","","",
50552,"Odontophorus capueira","Spot-winged Wood Quail",100,"Species",5460,"","","",
50553,"Odontophorus melanotis","Black-eared Wood Quail",100,"Species",5470,"","","",
50554,"Odontophorus melanotis verecundus","",110,"Subspecies",5480,"","","",
50555,"Odontophorus melanotis melanotis","",110,"Subspecies",5490,"","","",
50556,"Odontophorus erythrops","Rufous-fronted Wood Quail",100,"Species",5500,"","","",
50557,"Odontophorus erythrops parambae","",110,"Subspecies",5510,"","","",
50558,"Odontophorus erythrops erythrops","",110,"Subspecies",5520,"","","",
50559,"Odontophorus atrifrons","Black-fronted Wood Quail",100,"Species",5530,"","","",
50560,"Odontophorus atrifrons atrifrons","",110,"Subspecies",5540,"","","",
50561,"Odontophorus atrifrons variegatus","",110,"Subspecies",5550,"","","",
50562,"Odontophorus atrifrons navai","",110,"Subspecies",5560,"","","",
50563,"Odontophorus hyperythrus","Chestnut Wood Quail",100,"Species",5570,"","","",
50564,"Odontophorus melanonotus","Dark-backed Wood Quail",100,"Species",5580,"","","",
50565,"Odontophorus speciosus","Rufous-breasted Wood Quail",100,"Species",5590,"","","",
50566,"Odontophorus speciosus soderstromii","",110,"Subspecies",5600,"","","",
50567,"Odontophorus speciosus speciosus","",110,"Subspecies",5610,"","","",
50568,"Odontophorus speciosus loricatus","",110,"Subspecies",5620,"","","",
50569,"Odontophorus dialeucos","Tacarcuna Wood Quail",100,"Species",5630,"","","",
50570,"Odontophorus strophium","Gorgeted Wood Quail",100,"Species",5640,"","","",
50571,"Odontophorus columbianus","Venezuelan Wood Quail",100,"Species",5650,"","","",
50572,"Odontophorus leucolaemus","Black-breasted Wood Quail",100,"Species",5660,"","","",
50573,"Odontophorus balliviani","Stripe-faced Wood Quail",100,"Species",5670,"","","",
50574,"Odontophorus stellatus","Starred Wood Quail",100,"Species",5680,"","","",
50575,"Odontophorus guttatus","Spotted Wood Quail",100,"Species",5690,"","","",
50576,"Dactylortyx","",80,"Genus",5700,"","","",
50577,"Dactylortyx thoracicus","Singing Quail",100,"Species",5710,"","","",
50578,"Dactylortyx thoracicus pettingilli","",110,"Subspecies",5720,"","","",
50579,"Dactylortyx thoracicus thoracicus","",110,"Subspecies",5730,"","","",
50580,"Dactylortyx thoracicus sharpei","",110,"Subspecies",5740,"","","",
50581,"Dactylortyx thoracicus paynteri","",110,"Subspecies",5750,"","","",
50582,"Dactylortyx thoracicus devius","",110,"Subspecies",5760,"","","",
50583,"Dactylortyx thoracicus melodus","",110,"Subspecies",5770,"","","",
50584,"Dactylortyx thoracicus chiapensis","",110,"Subspecies",5780,"","","",
50585,"Dactylortyx thoracicus dolichonyx","",110,"Subspecies",5790,"","","",
50586,"Dactylortyx thoracicus salvadoranus","",110,"Subspecies",5800,"","","",
50587,"Dactylortyx thoracicus fuscus","",110,"Subspecies",5810,"","","",
50588,"Dactylortyx thoracicus conoveri","",110,"Subspecies",5820,"","","",
50589,"Cyrtonyx","",80,"Genus",5830,"","","",
50590,"Cyrtonyx montezumae","Montezuma Quail",100,"Species",5840,"","","",
50591,"Cyrtonyx montezumae mearnsi","",110,"Subspecies",5850,"","","",
50592,"Cyrtonyx montezumae montezumae","",110,"Subspecies",5860,"","","",
50594,"Cyrtonyx montezumae rowleyi","",110,"Subspecies",5870,"","","",
50595,"Cyrtonyx montezumae sallei","",110,"Subspecies",5880,"","","",
50596,"Cyrtonyx ocellatus","Ocellated Quail",100,"Species",5890,"","","",
50597,"Rhynchortyx","",80,"Genus",5900,"","","",
50598,"Rhynchortyx cinctus","Tawny-faced Quail",100,"Species",5910,"","","",
50599,"Rhynchortyx cinctus pudibundus","",110,"Subspecies",5920,"","","",
50600,"Rhynchortyx cinctus cinctus","",110,"Subspecies",5930,"","","",
50601,"Rhynchortyx cinctus australis","",110,"Subspecies",5940,"","","",
50602,"Phasianidae","Pheasants and allies",60,"Family",5950,"","","",
50603,"Meleagris","",80,"Genus",5960,"","","",
1683,"Meleagris gallopavo","Wild Turkey",100,"Species",5970,"","TX","",3990
50604,"Meleagris gallopavo silvestris","",110,"Subspecies",5980,"","","",
50605,"Meleagris gallopavo osceola","",110,"Subspecies",5990,"","","",
50606,"Meleagris gallopavo intermedia","",110,"Subspecies",6000,"","","",
50607,"Meleagris gallopavo mexicana","",110,"Subspecies",6010,"","","",
50608,"Meleagris gallopavo merriami","",110,"Subspecies",6020,"","","",
50609,"Meleagris gallopavo gallopavo","",110,"Subspecies",6030,"","","",
50610,"Meleagris ocellata","Ocellated Turkey",100,"Species",6040,"","","",
50611,"Bonasa","",80,"Genus",6050,"","","",
50612,"Bonasa umbellus","Ruffed Grouse",100,"Species",6060,"","","",
50613,"Bonasa umbellus yukonensis","",110,"Subspecies",6070,"","","",
50614,"Bonasa umbellus umbelloides","",110,"Subspecies",6080,"","","",
50615,"Bonasa umbellus labradorensis","",110,"Subspecies",6090,"","","",
50616,"Bonasa umbellus castanea","",110,"Subspecies",6100,"","","",
50618,"Bonasa umbellus obscura","",110,"Subspecies",6110,"","","",
50619,"Bonasa umbellus sabini","",110,"Subspecies",6120,"","","",
50620,"Bonasa umbellus brunnescens","",110,"Subspecies",6130,"","","",
50621,"Bonasa umbellus togata","",110,"Subspecies",6140,"","","",
50622,"Bonasa umbellus mediana","",110,"Subspecies",6150,"","","",
50623,"Bonasa umbellus phaios","",110,"Subspecies",6160,"","","",
50624,"Bonasa umbellus incana","",110,"Subspecies",6170,"","","",
50625,"Bonasa umbellus monticola","",110,"Subspecies",6180,"","","",
50626,"Bonasa umbellus umbellus","",110,"Subspecies",6190,"","","",
50627,"Tetrastes","",80,"Genus",6200,"","","",
50628,"Tetrastes bonasia","Hazel Grouse",100,"Species",6210,"","","",
50629,"Tetrastes bonasia rhenanus","",110,"Subspecies",6220,"","","",
50630,"Tetrastes bonasia styriacus","",110,"Subspecies",6230,"","","",
50631,"Tetrastes bonasia schiebeli","",110,"Subspecies",6240,"","","",
50632,"Tetrastes bonasia rupestris","",110,"Subspecies",6250,"","","",
50633,"Tetrastes bonasia bonasia","",110,"Subspecies",6260,"","","",
50634,"Tetrastes bonasia griseonota","",110,"Subspecies",6270,"","","",
50635,"Tetrastes bonasia sibiricus","",110,"Subspecies",6280,"","","",
50636,"Tetrastes bonasia kolymensis","",110,"Subspecies",6290,"","","",
50637,"Tetrastes bonasia amurensis","",110,"Subspecies",6300,"","","",
50638,"Tetrastes bonasia yamashinai","",110,"Subspecies",6310,"","","",
