"MASTER_TAXON_ID","ALTERNATIVE_SCI_NAME","ALTERNATIVE_RANK_ID","ALTERNATIVE_RANK_NAME","CURRENT_SCI_NAME","CURRENT_RANK_ID","CURRENT_RANK_NAME","SORT_ORDER_IOC","NUMBER_OF_LISTS"
53250,"Eupodotis coerulescens",100,"Species","Eupodotis caerulescens",100,"Species",34640,1
53254,"Eupodotis rueppellii",100,"Species","Eupodotis rueppelii",100,"Species",34680,1
53259,"Eupodotis savilei",100,"Species","Lophotis savilei",100,"Species",34730,1
53260,"Eupodotis gindiana",100,"Species","Lophotis gindiana",100,"Species",34740,1
53261,"Eupodotis ruficrista",100,"Species","Lophotis ruficrista",100,"Species",34750,2
53263,"Eupodotis afra",100,"Species","Afrotis afra",100,"Species",34770,1
53264,"Eupodotis afraoides",100,"Species","Afrotis afraoides",100,"Species",34780,1
53269,"Eupodotis melanogaster",100,"Species","Lissotis melanogaster",100,"Species",34830,2
53272,"Eupodotis hartlaubii",100,"Species","Lissotis hartlaubii",100,"Species",34860,1
56714,"Neomorphus geoffroyi maximiliani",110,"Subspecies","Neomorphus geoffroyi amazonicus",110,"Subspecies",35200,1
56732,"Centropus chlororhynchus",100,"Species","Centropus chlororhynchos",100,"Species",35390,1
56757,"Centropus superciliosus burchelli",110,"Subspecies","Centropus burchellii",100,"Species",35650,1
56789,"Centropus spilopterus",100,"Species","Centropus phasianinus spilopterus",110,"Subspecies",35970,1
56798,"Carpococcyx radiatus",100,"Species","Carpococcyx radiceus",100,"Species",36060,1
56819,"Phaenicophaeus chlorophaeus",100,"Species","Rhinortha chlorophaea",100,"Species",36270,1
56826,"Phaenicophaeus leschenaultii",100,"Species","Taccocua leschenaultii",100,"Species",36340,1
56831,"Phaenicophaeus javanicus",100,"Species","Zanclostomus javanicus",100,"Species",36390,1
56835,"Phaenicophaeus calyorhynchus",100,"Species","Rhamphococcyx calyorhynchus",100,"Species",36430,1
56857,"Phaenicophaeus superciliosus",100,"Species","Dasylophus superciliosus",100,"Species",36650,1
56860,"Phaenicophaeus cumingi",100,"Species","Dasylophus cumingi",100,"Species",36680,1
277,"Coccyzus erythrophthalmus",100,"Species","Coccyzus erythropthalmus",100,"Species",37060,1
56937,"Eudynamys taitensis",100,"Species","Urodynamis taitensis",100,"Species",37470,1
56952,"Rhamphomantis megarhynchus",100,"Species","Chrysococcyx megarhynchus",100,"Species",37620,1
56961,"Chrysococcyx meyeri",100,"Species","Chrysococcyx meyerii",100,"Species",37710,1
83570,"Chrysococcyx russatus",100,"Species","Chrysococcyx minutillus russatus",110,"Subspecies",37830,1
56975,"Cuculus pallidus",100,"Species","Cacomantis pallidus",100,"Species",37860,1
56976,"Caliechthrus leucolophus",100,"Species","Cacomantis leucolophus",100,"Species",37870,1
57010,"Cacomantis heinrichi",100,"Species","Cacomantis aeruginosus",100,"Species",38200,1
57030,"Surniculus dicruroides barussarum",110,"Subspecies","Surniculus lugubris barussarum",110,"Subspecies",38350,1
57025,"Surniculus lugubris stewarti",110,"Subspecies","Surniculus dicruroides stewarti",110,"Subspecies",38400,1
57033,"Cuculus vagans",100,"Species","Hierococcyx vagans",100,"Species",38430,1
57036,"Cuculus varius",100,"Species","Hierococcyx varius",100,"Species",38460,1
54573,"Pteroclidiformes",40,"Order","Pterocliformes",40,"Order",38830,3
54574,"Pteroclididae",60,"Family","Pteroclidae",60,"Family",38840,5
54622,"Columba sp",90,"Subgenus (non-standard)","Columba",80,"Genus",39340,1
1047,"Columba domestica",100,"Species","Columba livia f. domestica",115,"Variety",39450,1
1047,"Columba livia",120,"Subspecies (non-standard)","Columba livia f. domestica",115,"Variety",39450,1
54648,"Columba palumbus azoricus",110,"Subspecies","Columba palumbus azorica",110,"Subspecies",39640,1
54691,"Aplopelia larvata",100,"Species","Columba larvata",100,"Species",40060,2
54754,"Nesoenas picturata",100,"Species","Nesoenas picturatus",100,"Species",40690,2
54755,"Nesoenas picturata rostrata",110,"Subspecies","Nesoenas picturatus rostratus",110,"Subspecies",40700,1
54756,"Nesoenas picturata aldabrana",110,"Subspecies","Nesoenas picturatus aldabranus",110,"Subspecies",40710,1
54757,"Nesoenas picturata coppingeri",110,"Subspecies","Nesoenas picturatus coppingeri",110,"Subspecies",40720,1
54758,"Nesoenas picturata comorensis",110,"Subspecies","Nesoenas picturatus comorensis",110,"Subspecies",40730,1
54759,"Nesoenas picturata picturata",110,"Subspecies","Nesoenas picturatus picturatus",110,"Subspecies",40740,1
54760,"Alectroenas rodericana",100,"Species","Nesoenas rodericanus",100,"Species",40750,1
54760,"Nesoenas rodericana",100,"Species","Nesoenas rodericanus",100,"Species",40750,1
54762,"Nesoenas mayeri",100,"Species","Nesoenas mayeri mayeri",110,"Subspecies",40770,1
54763,"Columba duboisi",100,"Species","Nesoenas mayeri duboisi",110,"Subspecies",40780,1
54771,"Streptopelia meenae",100,"Species","Streptopelia orientalis meena",110,"Subspecies",40880,1
54772,"Streptopelia orientalis",100,"Species","Streptopelia orientalis orientalis",110,"Subspecies",40890,1
100002,"Streptopelia risoria",100,"Species","Streptopelia roseogrisea",100,"Species",40990,1
54783,"Streptopelia risoria arabica",110,"Subspecies","Streptopelia roseogrisea arabica",110,"Subspecies",41010,1
1578,"Streptopelia risoria",100,"Species","Streptopelia roseogrisea f. risoria",115,"Variety",41020,2
1578,"Streptopelia roseogrisea",100,"Species","Streptopelia roseogrisea f. risoria",115,"Variety",41020,1
1578,"Streptopelia roseogrisea risoria",110,"Subspecies","Streptopelia roseogrisea f. risoria",115,"Variety",41020,1
1578,"Streptopelia roseogrisea var risoria",90,"Subgenus (non-standard)","Streptopelia roseogrisea f. risoria",115,"Variety",41020,1
54804,"Stigmatopelia",80,"Genus","Spilopelia",80,"Genus",41230,2
54805,"Stigmatopelia chinensis",100,"Species","Spilopelia chinensis",100,"Species",41240,1
54805,"Streptopelia chinensis",100,"Species","Spilopelia chinensis",100,"Species",41240,1
1048,"Stigmatopelia senegalensis",100,"Species","Spilopelia senegalensis",100,"Species",41300,3
1048,"Streptopelia senegalensis",100,"Species","Spilopelia senegalensis",100,"Species",41300,5
54828,"Macropygia amboinensis doreya",110,"Subspecies","Macropygia doreya doreya",110,"Subspecies",41520,1
54832,"Macropygia amboinensis balim",110,"Subspecies","Macropygia doreya balim",110,"Subspecies",41530,1
54825,"Macropygia amboinensis albiceps",110,"Subspecies","Macropygia doreya albiceps",110,"Subspecies",41540,1
54823,"Macropygia amboinensis atrata",110,"Subspecies","Macropygia doreya atrata",110,"Subspecies",41550,1
54822,"Macropygia amboinensis sanghirensis",110,"Subspecies","Macropygia doreya sanghirensis",110,"Subspecies",41560,1
54824,"Macropygia amboinensis albicapilla",110,"Subspecies","Macropygia doreya albicapilla",110,"Subspecies",41570,1
54849,"Macropygia emiliana cinnamomea",110,"Subspecies","Macropygia cinnamomea",100,"Species",41620,1
54847,"Macropygia emiliana modiglianii",110,"Subspecies","Macropygia modiglianii modiglianii",110,"Subspecies",41640,1
54848,"Macropygia emiliana elassa",110,"Subspecies","Macropygia modiglianii elassa",110,"Subspecies",41650,1
54846,"Macropygia emiliana hypopercna",110,"Subspecies","Macropygia modiglianii hypopercna",110,"Subspecies",41660,1
54857,"Macropygia magna timorlaoensis",110,"Subspecies","Macropygia timorlaoensis",100,"Species",41680,1
54854,"Macropygia magna macassariensis",110,"Subspecies","Macropygia macassariensis macassariensis",110,"Subspecies",41700,1
54855,"Macropygia magna longa",110,"Subspecies","Macropygia macassariensis longa",110,"Subspecies",41710,1
54852,"Macropygia emiliana borneensis",110,"Subspecies","Macropygia tenuirostris borneensis",110,"Subspecies",41750,1
54875,"Reinwardtoena reinwardtii",100,"Species","Reinwardtoena reinwardti",100,"Species",41980,2
54876,"Reinwardtoena reinwardtii reinwardtii",110,"Subspecies","Reinwardtoena reinwardti reinwardti",110,"Subspecies",41990,1
54877,"Reinwardtoena reinwardtii griseotincta",110,"Subspecies","Reinwardtoena reinwardti griseotincta",110,"Subspecies",42000,1
54878,"Reinwardtoena reinwardtii brevis",110,"Subspecies","Reinwardtoena reinwardti brevis",110,"Subspecies",42010,1
54925,"Geophaps lophotes",100,"Species","Ocyphaps lophotes",100,"Species",42490,1
55010,"Columbina passerina navassae",110,"Subspecies","Columbina passerina umbrina",110,"Subspecies",43000,1
55115,"Geotrygon veraguensis",100,"Species","Leptotrygon veraguensis",100,"Species",43640,2
55099,"Leptotila cassini",100,"Species","Leptotila cassinii",100,"Species",44010,1
55107,"Geotrygon carrikeri",100,"Species","Zentrygon carrikeri",100,"Species",44080,2
55108,"Geotrygon costaricensis",100,"Species","Zentrygon costaricensis",100,"Species",44090,2
55106,"Geotrygon lawrencii",100,"Species","Zentrygon lawrencii",100,"Species",44100,2
55120,"Geotrygon albifacies",100,"Species","Zentrygon albifacies",100,"Species",44110,2
55123,"Geotrygon frenata",100,"Species","Zentrygon frenata",100,"Species",44120,2
55124,"Geotrygon frenata bourcieri",110,"Subspecies","Zentrygon frenata bourcieri",110,"Subspecies",44130,1
55125,"Geotrygon frenata erythropareia",110,"Subspecies","Zentrygon frenata subgrisea",110,"Subspecies",44140,1
55126,"Geotrygon frenata frenata",110,"Subspecies","Zentrygon frenata frenata",110,"Subspecies",44150,1
55127,"Geotrygon frenata margaritae",110,"Subspecies","Zentrygon frenata margaritae",110,"Subspecies",44160,1
55122,"Geotrygon linearis",100,"Species","Zentrygon linearis",100,"Species",44170,2
55121,"Geotrygon chiriquensis",100,"Species","Zentrygon chiriquensis",100,"Species",44200,2
55109,"Geotrygon goldmani",100,"Species","Zentrygon goldmani",100,"Species",44210,2
55110,"Geotrygon goldmani oreas",110,"Subspecies","Zentrygon goldmani oreas",110,"Subspecies",44220,1
55111,"Geotrygon goldmani goldmani",110,"Subspecies","Zentrygon goldmani goldmani",110,"Subspecies",44230,1
54975,"Zenaida auriculata ruficauda",110,"Subspecies","Zenaida auriculata pentheria",110,"Subspecies",44370,1
54977,"Zenaida auriculata rubripes",110,"Subspecies","Zenaida auriculata stenura",110,"Subspecies",44390,1
54982,"Zenaida auriculata virgata",110,"Subspecies","Zenaida auriculata chrysauchenia",110,"Subspecies",44440,1
84391,"Alopecoenas",80,"Genus","Pampusana",80,"Genus",44830,1
55165,"Alopecoenas hoedtii",100,"Species","Pampusana hoedtii",100,"Species",44840,1
55165,"Gallicolumba hoedtii",100,"Species","Pampusana hoedtii",100,"Species",44840,2
55166,"Alopecoenas jobiensis",100,"Species","Pampusana jobiensis",100,"Species",44850,1
55166,"Gallicolumba jobiensis",100,"Species","Pampusana jobiensis",100,"Species",44850,2
55167,"Alopecoenas jobiensis jobiensis",110,"Subspecies","Pampusana jobiensis jobiensis",110,"Subspecies",44860,1
55167,"Gallicolumba jobiensis jobiensis",110,"Subspecies","Pampusana jobiensis jobiensis",110,"Subspecies",44860,1
55168,"Alopecoenas jobiensis chalconotus",110,"Subspecies","Pampusana jobiensis chalconota",110,"Subspecies",44870,1
55168,"Gallicolumba jobiensis chalconota",110,"Subspecies","Pampusana jobiensis chalconota",110,"Subspecies",44870,1
55169,"Alopecoenas kubaryi",100,"Species","Pampusana kubaryi",100,"Species",44880,1
55169,"Gallicolumba kubaryi",100,"Species","Pampusana kubaryi",100,"Species",44880,2
55170,"Alopecoenas erythropterus",100,"Species","Pampusana erythroptera",100,"Species",44890,1
55170,"Gallicolumba erythroptera",100,"Species","Pampusana erythroptera",100,"Species",44890,2
55171,"Alopecoenas erythropterus erythropterus",110,"Subspecies","Pampusana erythroptera erythroptera",110,"Subspecies",44900,1
55171,"Gallicolumba erythroptera erythroptera",110,"Subspecies","Pampusana erythroptera erythroptera",110,"Subspecies",44900,1
55172,"Alopecoenas erythropterus albicollis",110,"Subspecies","Pampusana erythroptera albicollis",110,"Subspecies",44910,1
55172,"Gallicolumba erythroptera albicollis",110,"Subspecies","Pampusana erythroptera albicollis",110,"Subspecies",44910,1
55173,"Alopecoenas xanthonurus",100,"Species","Pampusana xanthonura",100,"Species",44920,1
55173,"Gallicolumba xanthonura",100,"Species","Pampusana xanthonura",100,"Species",44920,2
55187,"Alopecoenas norfolkensis",100,"Species","Pampusana norfolkensis",100,"Species",44930,1
55187,"Gallicolumba norfolciensis",100,"Species","Pampusana norfolkensis",100,"Species",44930,2
55174,"Alopecoenas stairi",100,"Species","Pampusana stairi",100,"Species",44940,1
55174,"Gallicolumba stairi",100,"Species","Pampusana stairi",100,"Species",44940,2
55175,"Alopecoenas sanctaecrucis",100,"Species","Pampusana sanctaecrucis",100,"Species",44950,1
55175,"Gallicolumba sanctaecrucis",100,"Species","Pampusana sanctaecrucis",100,"Species",44950,2
55176,"Alopecoenas ferrugineus",100,"Species","Pampusana ferruginea",100,"Species",44960,1
55176,"Gallicolumba ferruginea",100,"Species","Pampusana ferruginea",100,"Species",44960,2
55177,"Alopecoenas salamonis",100,"Species","Pampusana salamonis",100,"Species",44970,1
55177,"Gallicolumba salamonis",100,"Species","Pampusana salamonis",100,"Species",44970,2
55178,"Alopecoenas rubescens",100,"Species","Pampusana rubescens",100,"Species",44980,1
55178,"Gallicolumba rubescens",100,"Species","Pampusana rubescens",100,"Species",44980,2
55179,"Alopecoenas beccarii",100,"Species","Pampusana beccarii",100,"Species",44990,1
55179,"Gallicolumba beccarii",100,"Species","Pampusana beccarii",100,"Species",44990,2
55180,"Alopecoenas beccarii beccarii",110,"Subspecies","Pampusana beccarii beccarii",110,"Subspecies",45000,1
55180,"Gallicolumba beccarii beccarii",110,"Subspecies","Pampusana beccarii beccarii",110,"Subspecies",45000,1
55181,"Alopecoenas beccarii johannae",110,"Subspecies","Pampusana beccarii johannae",110,"Subspecies",45010,1
55181,"Gallicolumba beccarii johannae",110,"Subspecies","Pampusana beccarii johannae",110,"Subspecies",45010,1
55182,"Alopecoenas beccarii eichhorni",110,"Subspecies","Pampusana beccarii eichhorni",110,"Subspecies",45020,1
55182,"Gallicolumba beccarii eichhorni",110,"Subspecies","Pampusana beccarii eichhorni",110,"Subspecies",45020,1
55183,"Alopecoenas beccarii admiralitatis",110,"Subspecies","Pampusana beccarii admiralitatis",110,"Subspecies",45030,1
55183,"Gallicolumba beccarii admiralitatis",110,"Subspecies","Pampusana beccarii admiralitatis",110,"Subspecies",45030,1
55184,"Alopecoenas beccarii intermedius",110,"Subspecies","Pampusana beccarii intermedia",110,"Subspecies",45040,1
55184,"Gallicolumba beccarii intermedia",110,"Subspecies","Pampusana beccarii intermedia",110,"Subspecies",45040,1
55185,"Alopecoenas beccarii solomonensis",110,"Subspecies","Pampusana beccarii solomonensis",110,"Subspecies",45050,1
55185,"Gallicolumba beccarii solomonensis",110,"Subspecies","Pampusana beccarii solomonensis",110,"Subspecies",45050,1
84392,"Alopecoenas beccarii masculinus",110,"Subspecies","Pampusana beccarii masculina",110,"Subspecies",45060,1
55186,"Alopecoenas canifrons",100,"Species","Pampusana canifrons",100,"Species",45070,1
55186,"Gallicolumba canifrons",100,"Species","Pampusana canifrons",100,"Species",45070,2
55202,"Goura scheepmakeri sclaterii",110,"Subspecies","Goura sclaterii",100,"Species",45190,2
55284,"Treron calva",100,"Species","Treron calvus",100,"Species",46000,1
55385,"Ptilinopus porphyraceus ponapensis",110,"Subspecies","Ptilinopus ponapensis",100,"Species",47010,1
55386,"Ptilinopus porphyraceus hernsheimi",110,"Subspecies","Ptilinopus hernsheimi",100,"Species",47020,1
55409,"Ptilinopus greyii",100,"Species","Ptilinopus greyi",100,"Species",47230,1
55469,"Ptilinopus naina",100,"Species","Ptilinopus nainus",100,"Species",47800,1
55469,"Ptilinopus nanus",100,"Species","Ptilinopus nainus",100,"Species",47800,1
55481,"Alectroenas nitidissima",100,"Species","Alectroenas nitidissimus",100,"Species",47900,1
55486,"Alectroenas pulcherrima",100,"Species","Alectroenas pulcherrimus",100,"Species",47950,1
53345,"Canirallus kioloides",100,"Species","Mentocrex kioloides",100,"Species",49040,3
53346,"Canirallus kioloides berliozi",110,"Subspecies","Mentocrex kioloides berliozi",110,"Subspecies",49050,2
53347,"Canirallus kioloides kioloides",110,"Subspecies","Mentocrex kioloides kioloides",110,"Subspecies",49060,2
53348,"Canirallus beankaensis",100,"Species","Mentocrex beankaensis",100,"Species",49070,3
53360,"Rallina rubra",100,"Species","Rallicula rubra",100,"Species",49580,1
53364,"Rallina leucospila",100,"Species","Rallicula leucospila",100,"Species",49610,1
53365,"Rallina forbesi",100,"Species","Rallicula forbesi",100,"Species",49620,1
53370,"Rallina mayri",100,"Species","Rallicula mayri",100,"Species",49650,1
53390,"Anurolimnas viridis",100,"Species","Laterallus viridis",100,"Species",49850,1
53393,"Anurolimnas fasciatus",100,"Species","Laterallus fasciatus",100,"Species",49880,1
53409,"Laterallus tuerosi",100,"Species","Laterallus jamaicensis tuerosi",110,"Subspecies",50040,1
53410,"Laterallus spilonotus",100,"Species","Laterallus spilonota",100,"Species",50050,2
53433,"Gallirallus torquatus saturatus",110,"Subspecies","Gallirallus torquatus limarius",110,"Subspecies",50290,1
53464,"Cabalus modestus",100,"Species","Gallirallus modestus",100,"Species",50570,1
53480,"Rallus longirostris crepitans",110,"Subspecies","Rallus crepitans crepitans",110,"Subspecies",50780,1
53493,"Rallus longirostris waynei",110,"Subspecies","Rallus crepitans waynei",110,"Subspecies",50790,1
53481,"Rallus longirostris saturatus",110,"Subspecies","Rallus crepitans saturatus",110,"Subspecies",50800,1
