"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE"
51367,"Alopochen mauritiana","Mauritius Sheldgoose",100,"Species",3770,"",""
83455,"Alopochen kervazoi","Reunion Sheldgoose",100,"Species",3780,"",""
51368,"Neochen","",80,"Genus",3790,"",""
1451,"Neochen jubata","Orinoco Goose",100,"Species",3800,"","OJ"
51369,"Chloephaga","",80,"Genus",3810,"",""
51370,"Chloephaga melanoptera","Andean Goose",100,"Species",3820,"",""
1088,"Chloephaga picta","Upland Goose",100,"Species",3830,"","QF"
51371,"Chloephaga picta picta","",110,"Subspecies",3840,"",""
51372,"Chloephaga picta leucoptera","",110,"Subspecies",3850,"",""
51373,"Chloephaga hybrida","Kelp Goose",100,"Species",3860,"",""
51374,"Chloephaga hybrida hybrida","",110,"Subspecies",3870,"",""
51375,"Chloephaga hybrida malvinarum","",110,"Subspecies",3880,"",""
51376,"Chloephaga poliocephala","Ashy-headed Goose",100,"Species",3890,"",""
1202,"Chloephaga rubidiceps","Ruddy-headed Goose",100,"Species",3900,"",""
51377,"Tadorna","",80,"Genus",3910,"",""
61,"Tadorna tadorna","Shelduck",100,"Species",3920,"Common Shelduck","SU"
51378,"Tadorna radjah","Raja Shelduck",100,"Species",3930,"",""
51379,"Tadorna radjah radjah","",110,"Subspecies",3940,"",""
51380,"Tadorna radjah rufitergum","",110,"Subspecies",3950,"",""
60,"Tadorna ferruginea","Ruddy Shelduck",100,"Species",3960,"","UD"
1154,"Tadorna cana","South African Shelduck",100,"Species",3970,"","UE"
1155,"Tadorna tadornoides","Australian Shelduck",100,"Species",3980,"","UA"
1156,"Tadorna variegata","Paradise Shelduck",100,"Species",3990,"","UB"
51381,"Tadorna cristata","Crested Shelduck",100,"Species",4000,"",""
1450,"Tadorna hybrid","Hybrid shelduck",90,"Subgenus (non-standard)",4010,"","ZT"
51382,"Malacorhynchus","",80,"Genus",4020,"",""
51383,"Malacorhynchus membranaceus","Pink-eared Duck",100,"Species",4030,"",""
51384,"Salvadorina","",80,"Genus",4040,"",""
51385,"Salvadorina waigiuensis","Salvadori's Teal",100,"Species",4050,"",""
51386,"Cairina","",80,"Genus",4060,"",""
1022,"Cairina moschata","Muscovy Duck",100,"Species",4070,"","MY"
51387,"Asarcornis","",80,"Genus",4080,"",""
51388,"Asarcornis scutulata","White-winged Duck",100,"Species",4090,"",""
51389,"Pteronetta","",80,"Genus",4100,"",""
51390,"Pteronetta hartlaubii","Hartlaub's Duck",100,"Species",4110,"",""
51391,"Aix","",80,"Genus",4120,"",""
62,"Aix sponsa","Wood Duck",100,"Species",4130,"","DC"
63,"Aix galericulata","Mandarin Duck",100,"Species",4140,"","MN"
51392,"Chenonetta","",80,"Genus",4150,"",""
1162,"Chenonetta jubata","Maned Duck",100,"Species",4160,"","MQ"
51393,"Nettapus","",80,"Genus",4170,"",""
51394,"Nettapus auritus","African Pygmy Goose",100,"Species",4180,"",""
51395,"Nettapus coromandelianus","Cotton Pygmy Goose",100,"Species",4190,"",""
51396,"Nettapus coromandelianus coromandelianus","",110,"Subspecies",4200,"",""
51397,"Nettapus coromandelianus albipennis","",110,"Subspecies",4210,"",""
51398,"Nettapus pulchellus","Green Pygmy Goose",100,"Species",4220,"",""
51399,"Amazonetta","",80,"Genus",4230,"",""
51400,"Amazonetta brasiliensis","Brazilian Teal",100,"Species",4240,"",""
51401,"Amazonetta brasiliensis brasiliensis","",110,"Subspecies",4250,"",""
51402,"Amazonetta brasiliensis ipecutiri","",110,"Subspecies",4260,"",""
51403,"Callonetta","",80,"Genus",4270,"",""
1161,"Callonetta leucophrys","Ringed Teal",100,"Species",4280,"","IE"
51404,"Lophonetta","",80,"Genus",4290,"",""
1434,"Lophonetta specularioides","Crested Duck",100,"Species",4300,"","QD"
51405,"Lophonetta specularioides alticola","",110,"Subspecies",4310,"",""
51406,"Lophonetta specularioides specularioides","",110,"Subspecies",4320,"",""
51407,"Speculanas","",80,"Genus",4330,"",""
51408,"Speculanas specularis","Bronze-winged Duck",100,"Species",4340,"",""
84317,"Sibirionetta","",80,"Genus",4350,"",""
67,"Sibirionetta formosa","Baikal Teal",100,"Species",4360,"","IK"
84318,"Spatula","",80,"Genus",4370,"",""
72,"Spatula querquedula","Garganey",100,"Species",4380,"","GY"
51474,"Spatula hottentota","Hottentot Teal",100,"Species",4390,"",""
51473,"Spatula puna","Puna Teal",100,"Species",4400,"",""
1340,"Spatula versicolor","Silver Teal",100,"Species",4410,"","AG"
51471,"Spatula versicolor versicolor","",110,"Subspecies",4420,"",""
51472,"Spatula versicolor fretensis","",110,"Subspecies",4430,"",""
1438,"Spatula platalea","Red Shoveler",100,"Species",4440,"","VE"
1341,"Spatula cyanoptera","Cinnamon Teal",100,"Species",4450,"","QA"
51437,"Spatula cyanoptera septentrionalium","",110,"Subspecies",4460,"",""
51438,"Spatula cyanoptera tropica","",110,"Subspecies",4470,"",""
51439,"Spatula cyanoptera borreroi","",110,"Subspecies",4480,"",""
51440,"Spatula cyanoptera orinoma","",110,"Subspecies",4490,"",""
51441,"Spatula cyanoptera cyanoptera","",110,"Subspecies",4500,"",""
73,"Spatula discors","Blue-winged Teal",100,"Species",4510,"","TB"
51442,"Spatula smithii","Cape Shoveler",100,"Species",4520,"",""
1437,"Spatula rhynchotis","Australasian Shoveler",100,"Species",4530,"","VA"
51443,"Spatula rhynchotis rhynchotis","",110,"Subspecies",4540,"",""
51444,"Spatula rhynchotis variegata","",110,"Subspecies",4550,"",""
74,"Spatula clypeata","Shoveler",100,"Species",4560,"Northern Shoveler","SV"
84319,"Mareca","",80,"Genus",4570,"",""
66,"Mareca strepera","Gadwall",100,"Species",4580,"","GA"
51410,"Mareca strepera strepera","",110,"Subspecies",4590,"",""
51411,"Mareca strepera couesi","",110,"Subspecies",4600,"",""
1023,"Mareca falcata","Falcated Duck",100,"Species",4610,"","FT"
64,"Mareca penelope","Wigeon",100,"Species",4620,"Eurasian Wigeon","WN"
1157,"Mareca sibilatrix","Chiloe Wigeon",100,"Species",4630,"","HL"
65,"Mareca americana","American Wigeon",100,"Species",4640,"","AW"
51412,"Mareca marecula","Amsterdam Wigeon",100,"Species",4650,"",""
51409,"Anas","",80,"Genus",4660,"",""
51413,"Anas sparsa","African Black Duck",100,"Species",4670,"",""
51414,"Anas sparsa leucostigma","",110,"Subspecies",4680,"",""
51415,"Anas sparsa sparsa","",110,"Subspecies",4690,"",""
51433,"Anas undulata","Yellow-billed Duck",100,"Species",4700,"",""
51434,"Anas undulata ruppelli","",110,"Subspecies",4710,"",""
51435,"Anas undulata undulata","",110,"Subspecies",4720,"",""
51436,"Anas melleri","Meller's Duck",100,"Species",4730,"",""
51425,"Anas superciliosa","Pacific Black Duck",100,"Species",4740,"",""
51427,"Anas superciliosa superciliosa","",110,"Subspecies",4750,"",""
51428,"Anas superciliosa pelewensis","",110,"Subspecies",4760,"",""
51423,"Anas laysanensis","Laysan Duck",100,"Species",4770,"",""
51422,"Anas wyvilliana","Hawaiian Duck",100,"Species",4780,"",""
51424,"Anas luzonica","Philippine Duck",100,"Species",4790,"",""
51429,"Anas poecilorhyncha","Indian Spot-billed Duck",100,"Species",4800,"",""
51430,"Anas poecilorhyncha poecilorhyncha","",110,"Subspecies",4810,"",""
51431,"Anas poecilorhyncha haringtoni","",110,"Subspecies",4820,"",""
1750,"Anas zonorhyncha","Eastern Spot-billed Duck",100,"Species",4830,"",""
69,"Anas platyrhynchos","Mallard",100,"Species",4840,"","MA"
51416,"Anas platyrhynchos platyrhynchos","",110,"Subspecies",4850,"",""
51417,"Anas platyrhynchos conboschas","",110,"Subspecies",4860,"",""
1165,"Anas platyrhynchos f. domestica","Domestic Mallard",115,"Variety",4870,"","ZF"
1720,"Anas platyrhynchos x acuta","Mallard x Pintail",90,"Subgenus (non-standard)",4880,"","ZB"
51418,"Anas fulvigula","Mottled Duck",100,"Species",4890,"",""
51419,"Anas fulvigula fulvigula","",110,"Subspecies",4900,"",""
51420,"Anas fulvigula maculosa","",110,"Subspecies",4910,"",""
70,"Anas rubripes","American Black Duck",100,"Species",4920,"","BD"
51421,"Anas diazi","Mexican Duck",100,"Species",4930,"",""
1195,"Anas capensis","Cape Teal",100,"Species",4940,"","QC"
1024,"Anas bahamensis","White-cheeked Pintail",100,"Species",4950,"","PN"
51454,"Anas bahamensis bahamensis","",110,"Subspecies",4960,"",""
51455,"Anas bahamensis rubrirostris","",110,"Subspecies",4970,"",""
51456,"Anas bahamensis galapagensis","",110,"Subspecies",4980,"",""
1160,"Anas erythrorhyncha","Red-billed Teal",100,"Species",4990,"","YR"
1184,"Anas georgica","Yellow-billed Pintail",100,"Species",5000,"","YL"
51462,"Anas georgica niceforoi","",110,"Subspecies",5010,"",""
51463,"Anas georgica spinicauda","",110,"Subspecies",5020,"",""
51464,"Anas georgica georgica","",110,"Subspecies",5030,"",""
51466,"Anas eatoni","Eaton's Pintail",100,"Species",5040,"",""
51467,"Anas eatoni drygalskii","",110,"Subspecies",5050,"",""
51468,"Anas eatoni eatoni","",110,"Subspecies",5060,"",""
71,"Anas acuta","Pintail",100,"Species",5070,"Northern Pintail","PT"
68,"Anas crecca","Teal",100,"Species",5080,"Eurasian Teal","T."
51469,"Anas crecca crecca","Eurasian Teal (crecca)",110,"Subspecies",5090,"",""
51470,"Anas crecca nimia","",110,"Subspecies",5100,"",""
1199,"Anas carolinensis","Green-winged Teal",100,"Species",5110,"","TA"
1159,"Anas flavirostris","Yellow-billed Teal",100,"Species",5120,"","KQ"
51457,"Anas flavirostris oxyptera","",110,"Subspecies",5130,"",""
51458,"Anas flavirostris flavirostris","",110,"Subspecies",5140,"",""
51459,"Anas andium","Andean Teal",100,"Species",5150,"",""
51460,"Anas andium altipetens","",110,"Subspecies",5160,"",""
51461,"Anas andium andium","",110,"Subspecies",5170,"",""
51446,"Anas gibberifrons","Sunda Teal",100,"Species",5180,"",""
51447,"Anas albogularis","Andaman Teal",100,"Species",5190,"",""
51445,"Anas theodori","Mascarene Teal",100,"Species",5200,"",""
51448,"Anas gracilis","Grey Teal",100,"Species",5210,"",""
51449,"Anas gracilis gracilis","",110,"Subspecies",5220,"",""
51450,"Anas gracilis remissa","",110,"Subspecies",5230,"",""
1194,"Anas castanea","Chestnut Teal",100,"Species",5240,"","QB"
1559,"Anas bernieri","Bernier's Teal",100,"Species",5250,"","MK"
51453,"Anas chlorotis","Brown Teal",100,"Species",5260,"",""
51451,"Anas aucklandica","Auckland Teal",100,"Species",5270,"",""
51452,"Anas nesiotis","Campbell Teal",100,"Species",5280,"",""
51475,"Marmaronetta","",80,"Genus",5290,"",""
1025,"Marmaronetta angustirostris","Marbled Duck",100,"Species",5300,"","MB"
51476,"Rhodonessa","",80,"Genus",5310,"",""
51477,"Rhodonessa caryophyllacea","Pink-headed Duck",100,"Species",5320,"",""
51478,"Netta","",80,"Genus",5330,"",""
75,"Netta rufina","Red-crested Pochard",100,"Species",5340,"","RQ"
1343,"Netta peposaca","Rosy-billed Pochard",100,"Species",5350,"","QR"
51479,"Netta erythrophthalma","Southern Pochard",100,"Species",5360,"",""
51480,"Netta erythrophthalma brunnea","",110,"Subspecies",5370,"",""
51481,"Netta erythrophthalma erythrophthalma","",110,"Subspecies",5380,"",""
51482,"Aythya","",80,"Genus",5390,"",""
1252,"Aythya valisineria","Canvasback",100,"Species",5400,"","VB"
1026,"Aythya americana","Redhead",100,"Species",5410,"","AZ"
76,"Aythya ferina","Pochard",100,"Species",5420,"Common Pochard","PO"
51483,"Aythya australis","Hardhead",100,"Species",5430,"",""
51484,"Aythya australis australis","",110,"Subspecies",5440,"",""
51485,"Aythya australis extima","",110,"Subspecies",5450,"",""
51486,"Aythya innotata","Madagascan Pochard",100,"Species",5460,"",""
51487,"Aythya baeri","Baer's Pochard",100,"Species",5470,"",""
78,"Aythya nyroca","Ferruginous Duck",100,"Species",5480,"","FD"
1344,"Aythya novaeseelandiae","New Zealand Scaup",100,"Species",5490,"","NZ"
77,"Aythya collaris","Ring-necked Duck",100,"Species",5500,"","NG"
79,"Aythya fuligula","Tufted Duck",100,"Species",5510,"","TU"
80,"Aythya marila","Scaup",100,"Species",5520,"Greater Scaup","SP"
51488,"Aythya marila marila","",110,"Subspecies",5530,"",""
51489,"Aythya marila nearctica","",110,"Subspecies",5540,"",""
1027,"Aythya affinis","Lesser Scaup",100,"Species",5550,"","AY"
1444,"Aythya hybrid","Aythya hybrid",90,"Subgenus (non-standard)",5560,"","ZD"
51490,"Polysticta","",80,"Genus",5570,"",""
83,"Polysticta stelleri","Steller's Eider",100,"Species",5580,"","ES"
51491,"Somateria","",80,"Genus",5590,"",""
51492,"Somateria fischeri","Spectacled Eider",100,"Species",5600,"",""
82,"Somateria spectabilis","King Eider",100,"Species",5610,"","KE"
81,"Somateria mollissima","Eider",100,"Species",5620,"Common Eider","E."
51493,"Somateria mollissima v-nigrum","",110,"Subspecies",5630,"",""
1457,"Somateria mollissima borealis","Eider (Northern - borealis)",110,"Subspecies",5640,"",""
51494,"Somateria mollissima sedentaria","",110,"Subspecies",5650,"",""
1596,"Somateria mollissima dresseri","Eider (American - dresseri)",110,"Subspecies",5660,"",""
51495,"Somateria mollissima faeroeensis","",110,"Subspecies",5670,"",""
51496,"Somateria mollissima mollissima","",110,"Subspecies",5680,"",""
1698,"Somateria mollissima (GB except Shetland)","Eider (except Shetland)",120,"Subspecies (non-standard)",5690,"","EE"
1699,"Somateria mollissima (Shetland)","Eider (Shetland)",120,"Subspecies (non-standard)",5700,"","EF"
51497,"Histrionicus","",80,"Genus",5710,"",""
84,"Histrionicus histrionicus","Harlequin Duck",100,"Species",5720,"","HQ"
51498,"Camptorhynchus","",80,"Genus",5730,"",""
51499,"Camptorhynchus labradorius","Labrador Duck",100,"Species",5740,"",""
51500,"Melanitta","",80,"Genus",5750,"",""
87,"Melanitta perspicillata","Surf Scoter",100,"Species",5760,"","FS"
88,"Melanitta fusca","Velvet Scoter",100,"Species",5770,"","VS"
1748,"Melanitta deglandi","White-winged Scoter",100,"Species",5780,"",""
51502,"Melanitta deglandi stejnegeri","White-winged Scoter (stejnegeri)",110,"Subspecies",5790,"",""
51503,"Melanitta deglandi deglandi","",110,"Subspecies",5800,"",""
86,"Melanitta nigra","Common Scoter",100,"Species",5810,"","CX"
1425,"Melanitta americana","Black Scoter",100,"Species",5820,"","DX"
1164,"Melanitta sp.","Unidentified scoter",90,"Subgenus (non-standard)",5830,"","UX"
51504,"Clangula","",80,"Genus",5840,"",""
85,"Clangula hyemalis","Long-tailed Duck",100,"Species",5850,"","LN"
51505,"Bucephala","",80,"Genus",5860,"",""
89,"Bucephala albeola","Bufflehead",100,"Species",5870,"","VH"
91,"Bucephala clangula","Goldeneye",100,"Species",5880,"Common Goldeneye","GN"
51506,"Bucephala clangula clangula","",110,"Subspecies",5890,"",""
51507,"Bucephala clangula americana","",110,"Subspecies",5900,"",""
90,"Bucephala islandica","Barrow's Goldeneye",100,"Species",5910,"","VG"
51508,"Mergellus","",80,"Genus",5920,"",""
93,"Mergellus albellus","Smew",100,"Species",5930,"","SY"
51509,"Lophodytes","",80,"Genus",5940,"",""
92,"Lophodytes cucullatus","Hooded Merganser",100,"Species",5950,"","HO"
51510,"Mergus","",80,"Genus",5960,"",""
51511,"Mergus australis","New Zealand Merganser",100,"Species",5970,"",""
51512,"Mergus octosetaceus","Brazilian Merganser",100,"Species",5980,"",""
95,"Mergus merganser","Goosander",100,"Species",5990,"Common Merganser","GD"
51513,"Mergus merganser merganser","",110,"Subspecies",6000,"",""
51514,"Mergus merganser orientalis","",110,"Subspecies",6010,"",""
51515,"Mergus merganser americanus","",110,"Subspecies",6020,"",""
94,"Mergus serrator","Red-breasted Merganser",100,"Species",6030,"","RM"
51516,"Mergus squamatus","Scaly-sided Merganser",100,"Species",6040,"",""
51517,"Heteronetta","",80,"Genus",6050,"",""
51518,"Heteronetta atricapilla","Black-headed Duck",100,"Species",6060,"",""
51519,"Nomonyx","",80,"Genus",6070,"",""
51520,"Nomonyx dominicus","Masked Duck",100,"Species",6080,"",""
51521,"Oxyura","",80,"Genus",6090,"",""
96,"Oxyura jamaicensis","Ruddy Duck",100,"Species",6100,"","RY"
51522,"Oxyura jamaicensis rubida","",110,"Subspecies",6110,"",""
51523,"Oxyura jamaicensis jamaicensis","",110,"Subspecies",6120,"",""
51524,"Oxyura ferruginea","Andean Duck",100,"Species",6130,"",""
1345,"Oxyura vittata","Lake Duck",100,"Species",6140,"","OI"
51525,"Oxyura australis","Blue-billed Duck",100,"Species",6150,"",""
51526,"Oxyura maccoa","Maccoa Duck",100,"Species",6160,"",""
1028,"Oxyura leucocephala","White-headed Duck",100,"Species",6170,"","WQ"
51527,"Biziura","",80,"Genus",6180,"",""
51528,"Biziura lobata","Musk Duck",100,"Species",6190,"",""
84320,"Biziura lobata lobata","",110,"Subspecies",6200,"",""
84321,"Biziura lobata menziesi","",110,"Subspecies",6210,"",""
1342,"Anatinae hybrid","Hybrid duck",70,"Subfamily (non-standard)",6220,"","ZR"
1166,"Anatinae sp.","Unidentified duck",70,"Subfamily (non-standard)",6230,"","UM"
1442,"Nil wildfowl","Nil wildfowl",70,"Subfamily (non-standard)",6240,"","XW"
1718,"Nil waterfowl","Nil waterfowl",70,"Subfamily (non-standard)",6250,"","XX"
50242,"Galliformes","",40,"Order",6260,"",""
50243,"Megapodiidae","Megapodes",60,"Family",6270,"",""
50244,"Alectura","",80,"Genus",6280,"",""
50245,"Alectura lathami","Australian Brushturkey",100,"Species",6290,"",""
50246,"Alectura lathami purpureicollis","",110,"Subspecies",6300,"",""
50247,"Alectura lathami lathami","",110,"Subspecies",6310,"",""
50248,"Aepypodius","",80,"Genus",6320,"",""
50249,"Aepypodius arfakianus","Wattled Brushturkey",100,"Species",6330,"",""
50250,"Aepypodius arfakianus arfakianus","",110,"Subspecies",6340,"",""
50251,"Aepypodius arfakianus misoliensis","",110,"Subspecies",6350,"",""
50252,"Aepypodius bruijnii","Waigeo Brushturkey",100,"Species",6360,"",""
50253,"Talegalla","",80,"Genus",6370,"",""
50254,"Talegalla cuvieri","Red-billed Brushturkey",100,"Species",6380,"",""
50257,"Talegalla fuscirostris","Black-billed Brushturkey",100,"Species",6390,"",""
50262,"Talegalla jobiensis","Collared Brushturkey",100,"Species",6400,"",""
50263,"Talegalla jobiensis jobiensis","",110,"Subspecies",6410,"",""
50264,"Talegalla jobiensis longicaudus","",110,"Subspecies",6420,"",""
50265,"Leipoa","",80,"Genus",6430,"",""
50266,"Leipoa ocellata","Malleefowl",100,"Species",6440,"",""
50267,"Macrocephalon","",80,"Genus",6450,"",""
50268,"Macrocephalon maleo","Maleo",100,"Species",6460,"",""
50269,"Eulipoa","",80,"Genus",6470,"",""
50270,"Eulipoa wallacei","Moluccan Megapode",100,"Species",6480,"",""
50271,"Megapodius","",80,"Genus",6490,"",""
50272,"Megapodius pritchardii","Tongan Megapode",100,"Species",6500,"",""
50273,"Megapodius laperouse","Micronesian Megapode",100,"Species",6510,"",""
50274,"Megapodius laperouse senex","",110,"Subspecies",6520,"",""
50275,"Megapodius laperouse laperouse","",110,"Subspecies",6530,"",""
50276,"Megapodius nicobariensis","Nicobar Megapode",100,"Species",6540,"",""
50277,"Megapodius nicobariensis nicobariensis","",110,"Subspecies",6550,"",""
50278,"Megapodius nicobariensis abbotti","",110,"Subspecies",6560,"",""
50279,"Megapodius cumingii","Philippine Megapode",100,"Species",6570,"",""
